PARENTUNID,Name,Stage,Status,FacilityType,DocumentID,Address,City,County,State,Zip,PHF,PHFCooked,PHFRaw,Database,HSUNID,FacilityName,FacilityType,InspectionType,InspectedBy,InspectionDate,NumCritical,NumNonCritical,TimeSpent,Enforcement,NonSmoking,Code,Description,IsCritical,IsRepeat,Observations,CorrectiveActions,CiolCorrectedSet,UNID,ViolUNID
90216468C418F64C8525740900687E23,"Warrior Weenies, LLC",Closed,Surrendered,Mobile Food Unit,DCOS-7QVNQV,4344 Davis Highway,Louisa,Louisa,VA,23093,Yes,No,No,Thomas Jefferson,27C2092FE2FD30DA852578CD00521574,"Warrior Weenies, LLC",Mobile Food Unit,Routine,Archer Campbell,7/14/2011 12:00:00 AM,1,6,1.3,,Outdoor smoking area,2000,"Equipment, Utensils, Linens, and Single-Service and Single-Use Articles",FALSE,FALSE,single service plates were observed stored unprotected on the floor in the commissary,Store single service artivles in the original protective package to protect from contamination until used six inches off of the floor.,,27C2092FE2FD30DA852578CD00521574,27C2092FE2FD30DA852578CD00521574
90216468C418F64C8525740900687E23,"Warrior Weenies, LLC",Closed,Surrendered,Mobile Food Unit,DCOS-7QVNQV,4344 Davis Highway,Louisa,Louisa,VA,23093,Yes,No,No,Thomas Jefferson,27C2092FE2FD30DA852578CD00521574,"Warrior Weenies, LLC",Mobile Food Unit,Routine,Archer Campbell,7/14/2011 12:00:00 AM,1,6,1.3,,Outdoor smoking area,2920,Toilet Rooms - Enclosed,FALSE,FALSE,Toilet room door adjacent to comersary is not provided with a self-closing door,Provide a self-closer for the toilet room door. Completely enclosed toilet facilities minimize the potential for the spread of disease by the movement of flies and other insects between the toilet facility and food preparation areas.,,27C2092FE2FD30DA852578CD00521574,27C2092FE2FD30DA852578CD00521574
90FB1AF8E758E50388256B6C007EDC18,International House of Pancakes #595,Active,Permitted,Full Service Restaurant,SWAS-6YUN4C,1740 Rio Hill Center,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,FAEC23F58FA90CF5852577F4005BB49C,International House of Pancakes #595,Full Service Restaurant,Risk Factor Assessment,Pamela Burke,9/12/10 0:00,0,0,0,,Smoke Free,,,FALSE,FALSE,,,,FAEC23F58FA90CF5852577F4005BB49C,FAEC23F58FA90CF5852577F4005BB49C
90FB1AF8E758E50388256B6C007EDC18,International House of Pancakes #595,Active,Permitted,Full Service Restaurant,SWAS-6YUN4C,1740 Rio Hill Center,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,793A4D9C1401786D852578B8005A52FF,International House of Pancakes #595,Full Service Restaurant,Routine,Pamela Burke,6/23/2011 12:00:00 AM,0,1,0,,Smoke Free,1320,Temperature Measuring Devices,FALSE,TRUE,There was no temperature measuring device located in the left side of cook line pre unit..,Provide a temperature measuring device in all hot or cold holding equipment used to store potentially hazardous foods so that employees can routinely monitor the ambient air temperature.,Corrected,793A4D9C1401786D852578B8005A52FF,793A4D9C1401786D852578B8005A52FF
912AA4034821BC6185256EAE005EAF2A,Mudhouse Crozet,Active,Permitted,Other Food Service,MNAR-7QPPVJ,5793 The Square,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,F5078F5F35215D68852577D10045AF83,Mudhouse Crozet,Other Food Service,Risk Factor Assessment,Pamela Burke,4/11/10 0:00,0,0,0,,Smoke Free,,,FALSE,FALSE,,,,F5078F5F35215D68852577D10045AF83,F5078F5F35215D68852577D10045AF83
912AA4034821BC6185256EAE005EAF2A,Mudhouse Crozet,Active,Permitted,Other Food Service,MNAR-7QPPVJ,5793 The Square,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,B5C1375740DD3AC5852578DC00494C49,Mudhouse Crozet,Other Food Service,Routine,Pamela Burke,7/29/2011 12:00:00 AM,1,3,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,FALSE,Quiche cold holding at improper temperatures. Observed quiche in refrigerated display case at 44 and 46 F,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below.,,B5C1375740DD3AC5852578DC00494C49,B5C1375740DD3AC5852578DC00494C49
912AA4034821BC6185256EAE005EAF2A,Mudhouse Crozet,Active,Permitted,Other Food Service,MNAR-7QPPVJ,5793 The Square,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,B5C1375740DD3AC5852578DC00494C49,Mudhouse Crozet,Other Food Service,Routine,Pamela Burke,7/29/2011 12:00:00 AM,1,3,0,,Smoke Free,1320,Temperature Measuring Devices,FALSE,FALSE,There was no temperature measuring device located in the True 3 door prep unit in kitchen.,Provide a temperature measuring device in all hot or cold holding equipment used to store potentially hazardous foods so that employees can routinely monitor the ambient air temperature.,Corrected,B5C1375740DD3AC5852578DC00494C49,B5C1375740DD3AC5852578DC00494C49
912AA4034821BC6185256EAE005EAF2A,Mudhouse Crozet,Active,Permitted,Other Food Service,MNAR-7QPPVJ,5793 The Square,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,B5C1375740DD3AC5852578DC00494C49,Mudhouse Crozet,Other Food Service,Routine,Pamela Burke,7/29/2011 12:00:00 AM,1,3,0,,Smoke Free,1750,"Single-Service and Single-Use Articles, Use Limitation",FALSE,FALSE,Manufacturer containers were observed reused for the storage of icings. Observed plastic yogurt containers being reused for preparation and holding of icings.,Discontinue the reuse of manufacturer containers for @FOOD@ storage. Provide approved reusable food storage containers designed for your food storage needs.,,B5C1375740DD3AC5852578DC00494C49,B5C1375740DD3AC5852578DC00494C49
912AA4034821BC6185256EAE005EAF2A,Mudhouse Crozet,Active,Permitted,Other Food Service,MNAR-7QPPVJ,5793 The Square,Crozet,Albemarle,VA,22932,Yes,Yes,Yes,Thomas Jefferson,B5C1375740DD3AC5852578DC00494C49,Mudhouse Crozet,Other Food Service,Routine,Pamela Burke,7/29/2011 12:00:00 AM,1,3,0,,Smoke Free,3080,"Lighting, Intensity",FALSE,FALSE,Less than 10 foot candles of light was noted in the walk in refrigerator,Provide at least 10 foot candles at a distance of 30 inches from the floor in the walk-in refrigeration units and dry storage areas and in other areas and rooms during periods of cleaning.,,B5C1375740DD3AC5852578DC00494C49,B5C1375740DD3AC5852578DC00494C49
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,554A84564B29B5648525789A0061A8F6,"La Cocina del Sol - Cville, LLC",Full Service Restaurant,Follow-up,Reed Cranford,5/24/2011 12:00:00 AM,0,0,1,,Outdoor smoking area,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,554A84564B29B5648525789A0061A8F6,NULL
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,8E09B21D5156408A8525779A0064BF71,La Cocina del Sol / Brasserie Montiel,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,10/9/10 0:00,3,2,0,,Smoke Free,70,Person in Charge,FALSE,FALSE,Poor handwashing procedures observed. Not washing hands after removing gloves.,Educate employees on proper handwashing and routinely monitor the employee's handwashing procedures to ensure they are effectively cleaning their hands.,,8E09B21D5156408A8525779A0064BF71,8E09B21D5156408A8525779A0064BF71
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,8E09B21D5156408A8525779A0064BF71,La Cocina del Sol / Brasserie Montiel,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,10/9/10 0:00,3,2,0,,Smoke Free,3240,Handwashing Lavatories - Maintaining and Using Handwashing Lavatories,FALSE,FALSE,Handwashing facilities are unclean and not maintained Adequate hot water bing supplied to the hand sink.,Keep handwashing facilities clean and maintained to encourage proper handwashing.,,8E09B21D5156408A8525779A0064BF71,8E09B21D5156408A8525779A0064BF71
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,8E09B21D5156408A8525779A0064BF71,La Cocina del Sol / Brasserie Montiel,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,10/9/10 0:00,3,2,0,,Smoke Free,540,Food Contact with Equipment and Utensils*,TRUE,FALSE,Food in contact with soiled equipment or utensils. Hands as a utensil using dirty soiled gloves to touch ready to eat food.,Use only cleaned and sanitized utensils or equipment during food preparation.,,8E09B21D5156408A8525779A0064BF71,8E09B21D5156408A8525779A0064BF71
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,8E09B21D5156408A8525779A0064BF71,La Cocina del Sol / Brasserie Montiel,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,10/9/10 0:00,3,2,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,FALSE,Milk cold holding at improper temperatures in the wait station upstairs.,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below. Milk was discarded during the inspeation.,Corrected,8E09B21D5156408A8525779A0064BF71,8E09B21D5156408A8525779A0064BF71
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,8E09B21D5156408A8525779A0064BF71,La Cocina del Sol / Brasserie Montiel,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,10/9/10 0:00,3,2,0,,Smoke Free,930,Food - Consumption of Raw or Undercooked Animal Foods,TRUE,FALSE,A review of the menu with the foodservice operator indicates that there is no consumer advisory for the over medium eggs that may be served raw and/or undercooked,"If an animal food such as beef, eggs, fish, lamb, milk, pork, poultry, or shellfish is served or sold raw or undercooked the permit holder shall inform consumers of the significantly increased risk of consuming such foods by way of a disclosure and reminder using brochures, deli case or menu advisories, label statements, table tents, placards, or other effective written means.",,8E09B21D5156408A8525779A0064BF71,8E09B21D5156408A8525779A0064BF71
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,EADEE4D58A1C1E818525780F006CC8BF,La Cocina del Sol / Brasserie Montiel,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/1/11 0:00,2,0,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,TRUE,Milk and cream in the under counter wime refrigeration cold holding at improper temperatures,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below.,Corrected,EADEE4D58A1C1E818525780F006CC8BF,EADEE4D58A1C1E818525780F006CC8BF
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,EADEE4D58A1C1E818525780F006CC8BF,La Cocina del Sol / Brasserie Montiel,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/1/11 0:00,2,0,0,,Smoke Free,840,Ready-to-Eat - Potentially Hazardous Food - Disposition*,TRUE,FALSE,"According to the """"consume by"""" date on the commercially processed ready-to-eat (RTE)  potatoe augraten and chiken salad in the refrigerator, the food should have been discarded 2-3 days ago.","Discard the food at this time and ensure all commercially processed RTE food is served, sold or discarded by the """"consume by"""" date after opening. Some harmful bacteria continue to grow even at refrigeration temperatures so limiting the amount of time in storage limits the amount of growth allowed for these bacteria.",,EADEE4D58A1C1E818525780F006CC8BF,EADEE4D58A1C1E818525780F006CC8BF
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,978126F5336E6B468525789200597AD5,"La Cocina del Sol - Cville, LLC",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/16/2011 12:00:00 AM,3,1,0,,Outdoor smoking area,70,Person in Charge,FALSE,FALSE,Employees are not aware of or are not monitoring  temperatures of potentially hazardous food.,"Ensure that employees are properly cooking, cool, reheat, cold hold, and hot hold potentially hazardous food to proper temperatures for the specified amount of time in accordance with the Regulation. This can be accomplished through daily oversight of the employees' routine monitoring of temperatures.",,978126F5336E6B468525789200597AD5,978126F5336E6B468525789200597AD5
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,978126F5336E6B468525789200597AD5,"La Cocina del Sol - Cville, LLC",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/16/2011 12:00:00 AM,3,1,0,,Outdoor smoking area,470,"Food - Packaged and Unpackaged - Separation, Packaging, and Segregation*",TRUE,FALSE,Raw food of animal origin holding in a manner that may cause cross contamination of to ready-to-eat food (RTE). Raw shell eggs stored over salad greens in the prep unit down stairs.,"Separate raw foods during storage, preparation, holding, and display from raw RTE food including other raw food such as fish for sushi or molluscan shellfish, or other raw RTE food such as vegetables, and cooked RTE food.",Corrected,978126F5336E6B468525789200597AD5,978126F5336E6B468525789200597AD5
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,978126F5336E6B468525789200597AD5,"La Cocina del Sol - Cville, LLC",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/16/2011 12:00:00 AM,3,1,0,,Outdoor smoking area,760,Reheating for Hot Holding*,TRUE,FALSE,"Rice, beans, and house made salsa was not reheated to 165F within 2 hours to eliminate pathogenic bacteria.",Rapidly reheat food for hot holding to 165¡F or above within 2 hours. Items were rapidly reheated during the inspection to above 165.,Corrected,978126F5336E6B468525789200597AD5,978126F5336E6B468525789200597AD5
9151C7FC27F7A3AB88256B6C007EF85B,"La Cocina del Sol - Cville, LLC",Active,Permitted,Full Service Restaurant,SWAS-6YDNAP,2001 & 2005 Commonwealth Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,978126F5336E6B468525789200597AD5,"La Cocina del Sol - Cville, LLC",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,5/16/2011 12:00:00 AM,3,1,0,,Outdoor smoking area,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,TRUE,Food in the down stairs walkin cold holding at improper temperatures the walkin had frozen up and the operator trying todefrost the unit foods had gotten up to 50 degrees.,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below. Food found out of temperature discarded during the inspection.,Corrected,978126F5336E6B468525789200597AD5,978126F5336E6B468525789200597AD5
9179852A7FF3B00188256B6C007F0386,,,,,,1220 Seminole Trail,Charlottesville,Albemarle,Virginia,22901,Yes,No,No,Thomas Jefferson,04F9374C5CA066E9852578770061FA53,Subway Sandwiches & Salads #18947,Fast Food Restaurant,Routine,Kelly Donahoe,4/19/2011 12:00:00 AM,0,2,0.5,,Smoke Free,1570,Equipment - Good Repair and Proper Adjustment,FALSE,TRUE,Walk-in Freezer was observed in a state of disrepair and damaged.,"Repair the Walk-in Freezer to restore a state of condition that allows for proper operation, accuracy, functioning, maintenance, and cleanability per Part IV, Article 1 and 2 of this chapter. If unable to repair the ",,,
9179852A7FF3B00188256B6C007F0386,Subway Sandwiches & Salads #18947,Active,Permitted,Fast Food Restaurant,MNAR-5U6STU,1220 Seminole Trail,Charlottesville,Albemarle,Virginia,22901,Yes,No,No,Thomas Jefferson,04F9374C5CA066E9852578770061FA53,Subway Sandwiches & Salads #18947,Fast Food Restaurant,Routine,Kelly Donahoe,4/19/2011 12:00:00 AM,0,2,0.5,,Smoke Free,3020,Handwashing Cleanser - Availability,FALSE,FALSE,Soap was not provided at the hand washing lavatory in the Prep area.,Hand soap must be provided at all hand washing lavatories to encourage proper hand washing. Hand cleanser must always be present to aid in reducing microorganisms and particulate matter found on hands.,,04F9374C5CA066E9852578770061FA53,04F9374C5CA066E9852578770061FA53
91A9056B9E2B1BD788256B6C007F1815,Winerhaven I,Closed,Surrendered,Adult Care Home Food Service,EBIE-57R2WN,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,No,Yes,Thomas Jefferson,C7A4C1120BBB9649852577C70059C3EA,Winterhaven I (Safe Haven),Adult Care Home Food Service,Routine,Pamela Burke,10/25/2010 12:00:00 AM,0,1,0,,Smoke Free,1060,Nonfood-Contact Surfaces - Corrosion Resistant/Nonabsorbent,FALSE,TRUE,"The nonfood contact surface of the cabinets and countertops are not corrosion resistant, nonabsorbent, and/or smooth.","Nonfood contact equipment that is exposed to splash, spillage, food soiling, or requires frequent cleaning must be smooth, durable, and nonabsorbent.",,C7A4C1120BBB9649852577C70059C3EA,C7A4C1120BBB9649852577C70059C3EA
91A9056B9E2B1BD788256B6C007F1815,Winerhaven II,Closed,Surrendered,Adult Care Home Food Service,EBIE-57R2WP,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,No,Yes,Thomas Jefferson,BC9832C2E47E6F45852577C7005A7781,Winterhaven II,Adult Care Home Food Service,Routine,Pamela Burke,10/25/2010 12:00:00 AM,0,1,0,,Smoke Free,1060,Nonfood-Contact Surfaces - Corrosion Resistant/Nonabsorbent,FALSE,FALSE,"The nonfood contact surface of the cabinets and countertops are not corrosion resistant, nonabsorbent, and/or smooth.","Nonfood contact equipment that is exposed to splash, spillage, food soiling, or requires frequent cleaning must be smooth, durable, and nonabsorbent.",,BC9832C2E47E6F45852577C7005A7781,BC9832C2E47E6F45852577C7005A7781
91A9056B9E2B1BD788256B6C007F1815,The Heritage Inn I,Active,Permitted,Adult Care Home Food Service,TBAN-8DENPE,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,Yes,Yes,Thomas Jefferson,760EB55D4ED286FD85257839006D4AD5,The Heritage Inn I,Adult Care Home Food Service,Routine,Pamela Burke,2/16/2011 12:00:00 AM,1,2,0,,Smoke Free,3380,Sanitizer - Criteria/Chemicals for food contact*,TRUE,FALSE,@Sanitizing Agent@ being applied to food contact surfaces does not meet the requirements of 21 CFR 178.1010.  Chorine sanitizer in dish machine tested at a concentration of 200 ppm and data plate indicates the appropriate concentration to be 50 ppm.,Utilize only @sanitizing agent@ that meet the requirements of 21 CFR 178.1010 when applying to food contact surfaces,,760EB55D4ED286FD85257839006D4AD5,760EB55D4ED286FD85257839006D4AD5
91A9056B9E2B1BD788256B6C007F1815,The Heritage Inn I,Active,Permitted,Adult Care Home Food Service,TBAN-8DENPE,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,Yes,Yes,Thomas Jefferson,760EB55D4ED286FD85257839006D4AD5,The Heritage Inn I,Adult Care Home Food Service,Routine,Pamela Burke,2/16/2011 12:00:00 AM,1,2,0,,Smoke Free,1800,Non-Food Contact Surfaces,FALSE,FALSE,The nonfood contact surface of the under counter shelving has accumulations of grime and debris.,Clean the surface at a frequency necessary to preclude accumulation of soil residues that become encrusted or attract insects and rodents.,,760EB55D4ED286FD85257839006D4AD5,760EB55D4ED286FD85257839006D4AD5
91A9056B9E2B1BD788256B6C007F1815,The Heritage Inn I,Active,Permitted,Adult Care Home Food Service,TBAN-8DENPE,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,Yes,Yes,Thomas Jefferson,760EB55D4ED286FD85257839006D4AD5,The Heritage Inn I,Adult Care Home Food Service,Routine,Pamela Burke,2/16/2011 12:00:00 AM,1,2,0,,Smoke Free,3220,Mops - Drying Mops,FALSE,FALSE,Mops not hung up to air dry. Observed mop stored in mop water in mop bucket.,Wet use maintenance items such as mops must be hung in a position that allows them to air dry so they are not allowed to grow contamination which can then be spread through the establishment at the next use.,,760EB55D4ED286FD85257839006D4AD5,760EB55D4ED286FD85257839006D4AD5
91A9056B9E2B1BD788256B6C007F1815,The Heritage Inn II,Active,Permitted,Adult Care Home Food Service,TBAN-8DENS5,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,No,Yes,Thomas Jefferson,8B976CD9F45410BB85257839005E6F2C,The Heritage Inn II,Adult Care Home Food Service,Routine,Pamela Burke,2/16/2011 12:00:00 AM,2,2,0,,Smoke Free,160,Hands - When to Wash*,TRUE,FALSE,"A food employee failed to wash his or her hands before engaging in food preparation, after touching bare human body parts, after coughing, sneezing, eating, after handling soiled utensils or after engaging in any activity which may have contaminated his/her hands. Observed kitchen employee donnin gloves after performing other tasks without washing hands first.","Instruct food employees to clean their hands and exposed portions of their arms immediately before engaging in food preparation including working with exposed food, clean equipment and utensils, and unwrapped single-service and single-use articles and during food preparation, as often as necessary to remove soil and contamination and to prevent cross contamination when changing task.",,8B976CD9F45410BB85257839005E6F2C,8B976CD9F45410BB85257839005E6F2C
91A9056B9E2B1BD788256B6C007F1815,The Heritage Inn II,Active,Permitted,Adult Care Home Food Service,TBAN-8DENS5,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,No,Yes,Thomas Jefferson,8B976CD9F45410BB85257839005E6F2C,The Heritage Inn II,Adult Care Home Food Service,Routine,Pamela Burke,2/16/2011 12:00:00 AM,2,2,0,,Smoke Free,830,Date Marking - Ready-to-Eat - Potentially Hazardous Food - Date Marking*,TRUE,FALSE,The ready-to-eat (RTE) commercially processed deli meat in the refrigeration unit was not properly dated for disposition after opening.,"Mark a ""consume by"" date on commercially processed RTE foods at the time the original container is opened. If the food is held at 41¡F or below the food shall be served or sold within 7 calendar days. Some harmful bacteria continue to grow even at refrigeration temperatures so limiting the amount of time in storage limits the amount of growth allowed for these bacteria.",,8B976CD9F45410BB85257839005E6F2C,8B976CD9F45410BB85257839005E6F2C
91A9056B9E2B1BD788256B6C007F1815,The Heritage Inn II,Active,Permitted,Adult Care Home Food Service,TBAN-8DENS5,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,No,Yes,Thomas Jefferson,8B976CD9F45410BB85257839005E6F2C,The Heritage Inn II,Adult Care Home Food Service,Routine,Pamela Burke,2/16/2011 12:00:00 AM,2,2,0,,Smoke Free,1060,Nonfood-Contact Surfaces - Corrosion Resistant/Nonabsorbent,FALSE,FALSE,"The nonfood contact surface of the kitchen shelves, cabinets, drawers is not corrosion resistant, nonabsorbent, and/or smooth. Observed chipped and worn painted surfaces on all cabinet units.","Nonfood contact equipment that is exposed to splash, spillage, food soiling, or requires frequent cleaning must be smooth, durable, and nonabsorbent.",,8B976CD9F45410BB85257839005E6F2C,8B976CD9F45410BB85257839005E6F2C
91A9056B9E2B1BD788256B6C007F1815,The Heritage Inn II,Active,Permitted,Adult Care Home Food Service,TBAN-8DENS5,220 South Pantops Drive,Charlottesville,Albemarle,Virginia,22911,Yes,No,Yes,Thomas Jefferson,8B976CD9F45410BB85257839005E6F2C,The Heritage Inn II,Adult Care Home Food Service,Routine,Pamela Burke,2/16/2011 12:00:00 AM,2,2,0,,Smoke Free,3220,Mops - Drying Mops,FALSE,FALSE,Mops not hung up to air dry. Obseved mop stored in mop water in mop buckets in both kitchen areas.,Wet use maintenance items such as mops must be hung in a position that allows them to air dry so they are not allowed to grow contamination which can then be spread through the establishment at the next use.,,8B976CD9F45410BB85257839005E6F2C,8B976CD9F45410BB85257839005E6F2C
92113FE05D74A19E88256B6C007F16B2,"White Spot, The",Active,Permitted,Full Service Restaurant,EBIE-57R2WE,1407 University Avenue,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,Yes,Thomas Jefferson,BEB405B027FDAC298525779A004D172D,"White Spot, The",Full Service Restaurant,Follow-up,Reed Cranford,10/9/10 0:00,0,0,0.8,,Smoke Free,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,BEB405B027FDAC298525779A004D172D,NULL
92113FE05D74A19E88256B6C007F16B2,"White Spot, The",Active,Permitted,Full Service Restaurant,EBIE-57R2WE,1407 University Avenue,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,Yes,Thomas Jefferson,18EB0C4C8052B9098525782C00709B30,"White Spot, The",Full Service Restaurant,Routine,Kelly Donahoe,3/2/11 0:00,0,0,0.8,,Smoke Free,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,18EB0C4C8052B9098525782C00709B30,NULL
92113FE05D74A19E88256B6C007F16B2,"White Spot, The",Active,Permitted,Full Service Restaurant,EBIE-57R2WE,1407 University Avenue,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,Yes,Thomas Jefferson,6F946900929D8028852578E1004A7344,"White Spot, The",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,3/8/11 0:00,2,0,0,,Smoke Free,450,Hands - Preventing Contamination from Hands*,TRUE,FALSE,Employees observed handling ready-to-eat (RTE) food with their bare hands.,"Provide suitable utensils such as deli tissue, spatulas, tongs, single-use gloves, or dispensing equipment to handle RTE food to prevent contamination from hands. No gloves in the facility they had run out.",,6F946900929D8028852578E1004A7344,6F946900929D8028852578E1004A7344
92113FE05D74A19E88256B6C007F16B2,"White Spot, The",Active,Permitted,Full Service Restaurant,EBIE-57R2WE,1407 University Avenue,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,Yes,Thomas Jefferson,6F946900929D8028852578E1004A7344,"White Spot, The",Full Service Restaurant,Risk Factor Assessment,Reed Cranford,3/8/11 0:00,2,0,0,,Smoke Free,800,Cooling*,TRUE,FALSE,Cooked potato noted not being adequately cooled to prevent the growth of harmful bacteria.,Cool potentially hazardous foods prepared from ingredients at ambient temperature to 41¡F or below within 4 hours. A longer time for cooling allows an ideal situation for bacterial growth. This has been shown to be the major contributing factor in many foodborne illnesses. Operator voluntarily discarded during the inspection. Discussed cooling methods.,Corrected,6F946900929D8028852578E1004A7344,6F946900929D8028852578E1004A7344
92BAD0A915DE17B488256B6C007F15AB,Wood Grill Buffet,Active,Permitted,Full Service Restaurant,EBIE-57R2W8,576 Branchlands Boulevard,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,98FA03C05B6EED42852577F2005A2384,Wood Grill Buffet,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/12/10 0:00,3,1,0,,Smoke Free,80,Employee Health*,TRUE,FALSE,"Employees or applicants are not aware of the reporting procedures concerning information about their health and activities if they are suspected of causing, or being exposed to a confirmed disease outbreak caused by Salmonella Typhi, Shigella spp., Escherichia coli O157:H7 or Hepatitis A virus.","Have the license holder require employees or applicants report to the person in charge if they meet one or more of the following high-risk conditions: Is suspected of causing, or being exposed to, a confirmed disease outbreak caused by S. Typhi, Shigella",Corrected,98FA03C05B6EED42852577F2005A2384,98FA03C05B6EED42852577F2005A2384
